zip;city;state_id;state_name;population;county_name
45255;Cincinnati;OH;Ohio;21767;Hamilton
45301;Alpha;OH;Ohio;130;Greene
45302;Anna;OH;Ohio;4172;Shelby
45303;Ansonia;OH;Ohio;2724;Darke
45304;Arcanum;OH;Ohio;7084;Darke
45305;Bellbrook;OH;Ohio;11161;Greene
45306;Botkins;OH;Ohio;2370;Shelby
45307;Bowersville;OH;Ohio;330;Greene
45308;Bradford;OH;Ohio;4139;Darke
45309;Brookville;OH;Ohio;12439;Montgomery
45310;Burkettsville;OH;Ohio;270;Mercer
45311;Camden;OH;Ohio;6197;Preble
45312;Casstown;OH;Ohio;1277;Miami
45314;Cedarville;OH;Ohio;6010;Greene
45315;Clayton;OH;Ohio;4066;Montgomery
45316;Clifton;OH;Ohio;108;Greene
45317;Conover;OH;Ohio;1226;Shelby
45318;Covington;OH;Ohio;5638;Miami
45319;Donnelsville;OH;Ohio;378;Clark
45320;Eaton;OH;Ohio;14982;Preble
45321;Eldorado;OH;Ohio;851;Preble
45322;Englewood;OH;Ohio;21282;Montgomery
45323;Enon;OH;Ohio;4973;Clark
45324;Fairborn;OH;Ohio;41029;Greene
45325;Farmersville;OH;Ohio;2266;Montgomery
45326;Fletcher;OH;Ohio;1066;Miami
45327;Germantown;OH;Ohio;9356;Montgomery
45328;Gettysburg;OH;Ohio;564;Darke
45330;Gratis;OH;Ohio;846;Preble
45331;Greenville;OH;Ohio;22041;Darke
45332;Hollansburg;OH;Ohio;825;Darke
45333;Houston;OH;Ohio;1368;Shelby
45334;Jackson Center;OH;Ohio;2117;Shelby
45335;Jamestown;OH;Ohio;6781;Greene
45336;Kettlersville;OH;Ohio;161;Shelby
45337;Laura;OH;Ohio;1918;Miami
45338;Lewisburg;OH;Ohio;5009;Preble
45339;Ludlow Falls;OH;Ohio;1385;Miami
45340;Maplewood;OH;Ohio;688;Shelby
45341;Medway;OH;Ohio;3857;Clark
45342;Miamisburg;OH;Ohio;36659;Montgomery
45344;New Carlisle;OH;Ohio;16104;Clark
45345;New Lebanon;OH;Ohio;6458;Montgomery
45346;New Madison;OH;Ohio;1938;Darke
45347;New Paris;OH;Ohio;4479;Preble
45348;New Weston;OH;Ohio;1026;Darke
45349;North Hampton;OH;Ohio;380;Clark
45350;North Star;OH;Ohio;106;Darke
45351;Osgood;OH;Ohio;212;Darke
45352;Palestine;OH;Ohio;242;Darke
45353;Pemberton;OH;Ohio;142;Shelby
45354;Phillipsburg;OH;Ohio;456;Montgomery
45356;Piqua;OH;Ohio;25209;Miami
45358;Pitsburg;OH;Ohio;348;Darke
45359;Pleasant Hill;OH;Ohio;1938;Miami
45360;Port Jefferson;OH;Ohio;453;Shelby
45361;Potsdam;OH;Ohio;328;Miami
45362;Rossburg;OH;Ohio;1141;Darke
45363;Russia;OH;Ohio;1698;Shelby
45365;Sidney;OH;Ohio;30232;Shelby
45368;South Charleston;OH;Ohio;4907;Clark
45369;South Vienna;OH;Ohio;3492;Clark
45370;Spring Valley;OH;Ohio;2479;Greene
45371;Tipp City;OH;Ohio;19867;Miami
45372;Tremont City;OH;Ohio;319;Clark
45373;Troy;OH;Ohio;35989;Miami
45377;Vandalia;OH;Ohio;15280;Montgomery
45378;Verona;OH;Ohio;362;Preble
45380;Versailles;OH;Ohio;5385;Darke
45381;West Alexandria;OH;Ohio;5430;Preble
45382;West Manchester;OH;Ohio;1287;Preble
45383;West Milton;OH;Ohio;6912;Miami
45384;Wilberforce;OH;Ohio;2053;Greene
45385;Xenia;OH;Ohio;38635;Greene
45387;Yellow Springs;OH;Ohio;5456;Greene
45388;Yorkshire;OH;Ohio;853;Darke
45389;Christiansburg;OH;Ohio;478;Champaign
45390;Union City;OH;Ohio;3288;Darke
45402;Dayton;OH;Ohio;10053;Montgomery
45403;Dayton;OH;Ohio;14159;Montgomery
45404;Dayton;OH;Ohio;10809;Montgomery
45405;Dayton;OH;Ohio;16845;Montgomery
45406;Dayton;OH;Ohio;19432;Montgomery
45409;Dayton;OH;Ohio;15593;Montgomery
45410;Dayton;OH;Ohio;16079;Montgomery
45414;Dayton;OH;Ohio;20403;Montgomery
45415;Dayton;OH;Ohio;13519;Montgomery
45416;Dayton;OH;Ohio;6139;Montgomery
45417;Dayton;OH;Ohio;29332;Montgomery
45419;Dayton;OH;Ohio;15097;Montgomery
45420;Dayton;OH;Ohio;25145;Montgomery
45424;Dayton;OH;Ohio;50804;Montgomery
45426;Dayton;OH;Ohio;15730;Montgomery
45428;Dayton;OH;Ohio;335;Montgomery
45429;Dayton;OH;Ohio;25740;Montgomery
45430;Dayton;OH;Ohio;7289;Greene
45431;Dayton;OH;Ohio;28084;Montgomery
45432;Dayton;OH;Ohio;14818;Greene
45433;Dayton;OH;Ohio;2734;Greene
45434;Dayton;OH;Ohio;12256;Greene
45439;Dayton;OH;Ohio;10185;Montgomery
45440;Dayton;OH;Ohio;20633;Montgomery
45449;Dayton;OH;Ohio;17914;Montgomery
45458;Dayton;OH;Ohio;32068;Montgomery
45459;Dayton;OH;Ohio;26979;Montgomery
45502;Springfield;OH;Ohio;15779;Clark
45503;Springfield;OH;Ohio;32363;Clark
45504;Springfield;OH;Ohio;17639;Clark
45505;Springfield;OH;Ohio;19919;Clark
45506;Springfield;OH;Ohio;13868;Clark
45601;Chillicothe;OH;Ohio;56753;Ross
45612;Bainbridge;OH;Ohio;4793;Ross
45613;Beaver;OH;Ohio;2734;Pike
45614;Bidwell;OH;Ohio;4825;Gallia
45616;Blue Creek;OH;Ohio;1461;Adams
45617;Bourneville;OH;Ohio;279;Ross
45618;Cherry Fork;OH;Ohio;13;Adams
45619;Chesapeake;OH;Ohio;7585;Lawrence
45620;Cheshire;OH;Ohio;955;Gallia
45621;Coalton;OH;Ohio;309;Jackson
45622;Creola;OH;Ohio;138;Vinton
45623;Crown City;OH;Ohio;3075;Gallia
45624;Cynthiana;OH;Ohio;0;Pike
45628;Frankfort;OH;Ohio;5082;Ross
45629;Franklin Furnace;OH;Ohio;2855;Scioto
45630;Friendship;OH;Ohio;80;Scioto
45631;Gallipolis;OH;Ohio;14630;Gallia
45634;Hamden;OH;Ohio;1926;Vinton
45636;Haverhill;OH;Ohio;120;Scioto
45638;Ironton;OH;Ohio;21715;Lawrence
45640;Jackson;OH;Ohio;16079;Jackson
45642;Jasper;OH;Ohio;0;Pike
45644;Kingston;OH;Ohio;4679;Ross
45645;Kitts Hill;OH;Ohio;2357;Lawrence
45646;Latham;OH;Ohio;499;Pike
45647;Londonderry;OH;Ohio;2579;Ross
45648;Lucasville;OH;Ohio;12886;Scioto
45650;Lynx;OH;Ohio;460;Adams
45651;Mc Arthur;OH;Ohio;6019;Vinton
45652;Mc Dermott;OH;Ohio;4120;Scioto
45653;Minford;OH;Ohio;3782;Scioto
45654;New Plymouth;OH;Ohio;1177;Vinton
45656;Oak Hill;OH;Ohio;6364;Jackson
45657;Otway;OH;Ohio;1925;Scioto
45658;Patriot;OH;Ohio;2989;Gallia
45659;Pedro;OH;Ohio;2574;Lawrence
45660;Peebles;OH;Ohio;7246;Adams
45661;Piketon;OH;Ohio;6956;Pike
45662;Portsmouth;OH;Ohio;30289;Scioto
45663;West Portsmouth;OH;Ohio;6162;Scioto
45669;Proctorville;OH;Ohio;10040;Lawrence
45671;Rarden;OH;Ohio;274;Scioto
45672;Ray;OH;Ohio;1527;Jackson
45673;Richmond Dale;OH;Ohio;367;Ross
45674;Rio Grande;OH;Ohio;651;Gallia
45678;Scottown;OH;Ohio;1086;Lawrence
45679;Seaman;OH;Ohio;2830;Adams
45680;South Point;OH;Ohio;12977;Lawrence
45681;South Salem;OH;Ohio;1670;Ross
45682;South Webster;OH;Ohio;2090;Scioto
45684;Stout;OH;Ohio;2093;Scioto
45685;Thurman;OH;Ohio;1120;Gallia
45686;Vinton;OH;Ohio;3699;Gallia
45688;Waterloo;OH;Ohio;608;Lawrence
45690;Waverly;OH;Ohio;15599;Pike
45692;Wellston;OH;Ohio;8731;Jackson
45693;West Union;OH;Ohio;8691;Adams
45694;Wheelersburg;OH;Ohio;11618;Scioto
45695;Wilkesville;OH;Ohio;657;Vinton
45696;Willow Wood;OH;Ohio;1595;Lawrence
45697;Winchester;OH;Ohio;4759;Highland
45698;Zaleski;OH;Ohio;305;Vinton
45701;Athens;OH;Ohio;35704;Athens
45710;Albany;OH;Ohio;5222;Vinton
45711;Amesville;OH;Ohio;1232;Athens
45714;Belpre;OH;Ohio;9388;Washington
45715;Beverly;OH;Ohio;2440;Washington
45716;Buchtel;OH;Ohio;474;Athens
45719;Chauncey;OH;Ohio;1019;Athens
45721;Coal Run;OH;Ohio;34;Washington
45723;Coolville;OH;Ohio;3481;Athens
45724;Cutler;OH;Ohio;2113;Washington
45727;Dexter City;OH;Ohio;401;Noble
45729;Fleming;OH;Ohio;1351;Washington
45732;Glouster;OH;Ohio;4438;Athens
45734;Graysville;OH;Ohio;466;Monroe
45735;Guysville;OH;Ohio;1562;Athens
45740;Jacksonville;OH;Ohio;383;Athens
45741;Langsville;OH;Ohio;662;Meigs
45742;Little Hocking;OH;Ohio;2840;Washington
45743;Long Bottom;OH;Ohio;1864;Meigs
45744;Lowell;OH;Ohio;2747;Washington
45745;Lower Salem;OH;Ohio;1618;Washington
45746;Macksburg;OH;Ohio;415;Washington
45750;Marietta;OH;Ohio;26906;Washington
45760;Middleport;OH;Ohio;3823;Meigs
45761;Millfield;OH;Ohio;1843;Athens
45764;Nelsonville;OH;Ohio;9418;Athens
45766;New Marshfield;OH;Ohio;1000;Athens
45767;New Matamoras;OH;Ohio;2489;Washington
45768;Newport;OH;Ohio;1449;Washington
45769;Pomeroy;OH;Ohio;7058;Meigs
45770;Portland;OH;Ohio;596;Meigs
45771;Racine;OH;Ohio;3433;Meigs
45772;Reedsville;OH;Ohio;1623;Meigs
45773;Reno;OH;Ohio;70;Washington
45775;Rutland;OH;Ohio;1159;Meigs
45776;Shade;OH;Ohio;786;Meigs
45778;Stewart;OH;Ohio;821;Athens
45779;Syracuse;OH;Ohio;753;Meigs
45780;The Plains;OH;Ohio;3176;Athens
45782;Trimble;OH;Ohio;492;Athens
45784;Vincent;OH;Ohio;3402;Washington
45786;Waterford;OH;Ohio;3617;Washington
45787;Watertown;OH;Ohio;63;Washington
45788;Whipple;OH;Ohio;1298;Washington
45789;Wingett Run;OH;Ohio;150;Washington
45801;Lima;OH;Ohio;22688;Allen
45804;Lima;OH;Ohio;15665;Allen
45805;Lima;OH;Ohio;23285;Allen
45806;Lima;OH;Ohio;10608;Allen
45807;Lima;OH;Ohio;12407;Allen
45808;Beaverdam;OH;Ohio;363;Allen
45809;Gomer;OH;Ohio;163;Allen
45810;Ada;OH;Ohio;8230;Hardin
45812;Alger;OH;Ohio;1973;Hardin
45813;Antwerp;OH;Ohio;3616;Paulding
45814;Arlington;OH;Ohio;3212;Hancock
45816;Benton Ridge;OH;Ohio;330;Hancock
45817;Bluffton;OH;Ohio;6892;Allen
45819;Buckland;OH;Ohio;265;Auglaize
45820;Cairo;OH;Ohio;488;Allen
45821;Cecil;OH;Ohio;1186;Paulding
45822;Celina;OH;Ohio;18714;Mercer
45826;Chickasaw;OH;Ohio;484;Mercer
45827;Cloverdale;OH;Ohio;2050;Putnam
45828;Coldwater;OH;Ohio;6248;Mercer
45830;Columbus Grove;OH;Ohio;5796;Putnam
45831;Continental;OH;Ohio;3269;Putnam
45832;Convoy;OH;Ohio;2923;Van Wert
45833;Delphos;OH;Ohio;10605;Allen
45835;Dola;OH;Ohio;519;Hardin
45836;Dunkirk;OH;Ohio;1344;Hardin
45838;Elgin;OH;Ohio;66;Van Wert
45840;Findlay;OH;Ohio;55820;Hancock
45841;Jenera;OH;Ohio;818;Hancock
45843;Forest;OH;Ohio;4117;Hardin
45844;Fort Jennings;OH;Ohio;3172;Putnam
45845;Fort Loramie;OH;Ohio;2871;Shelby
45846;Fort Recovery;OH;Ohio;4297;Mercer
45849;Grover Hill;OH;Ohio;1084;Paulding
45850;Harrod;OH;Ohio;3419;Allen
45851;Haviland;OH;Ohio;746;Paulding
45853;Kalida;OH;Ohio;1264;Putnam
45854;Lafayette;OH;Ohio;459;Allen
45855;Latty;OH;Ohio;154;Paulding
45856;Leipsic;OH;Ohio;5211;Putnam
45858;Mc Comb;OH;Ohio;2880;Hancock
45859;Mc Guffey;OH;Ohio;508;Hardin
45860;Maria Stein;OH;Ohio;2314;Mercer
45861;Melrose;OH;Ohio;207;Paulding
45862;Mendon;OH;Ohio;1524;Mercer
45863;Middle Point;OH;Ohio;1279;Van Wert
45864;Miller City;OH;Ohio;168;Putnam
45865;Minster;OH;Ohio;4905;Auglaize
45866;Montezuma;OH;Ohio;142;Mercer
45867;Mount Blanchard;OH;Ohio;1113;Hancock
45868;Mount Cory;OH;Ohio;650;Hancock
45869;New Bremen;OH;Ohio;4811;Auglaize
45870;New Hampshire;OH;Ohio;246;Auglaize
45871;New Knoxville;OH;Ohio;2008;Auglaize
45872;North Baltimore;OH;Ohio;4106;Wood
45873;Oakwood;OH;Ohio;2263;Paulding
45874;Ohio City;OH;Ohio;2534;Van Wert
45875;Ottawa;OH;Ohio;11403;Putnam
45876;Ottoville;OH;Ohio;705;Putnam
45877;Pandora;OH;Ohio;2148;Putnam
45879;Paulding;OH;Ohio;5805;Paulding
45880;Payne;OH;Ohio;2690;Paulding
45881;Rawson;OH;Ohio;1252;Hancock
45882;Rockford;OH;Ohio;2875;Mercer
45883;Saint Henry;OH;Ohio;3877;Mercer
45884;Saint Johns;OH;Ohio;158;Auglaize
45885;Saint Marys;OH;Ohio;12741;Auglaize
45886;Scott;OH;Ohio;502;Van Wert
45887;Spencerville;OH;Ohio;4298;Allen
45888;Uniopolis;OH;Ohio;188;Auglaize
45889;Van Buren;OH;Ohio;1634;Hancock
45890;Vanlue;OH;Ohio;488;Hancock
45891;Van Wert;OH;Ohio;14905;Van Wert
45894;Venedocia;OH;Ohio;635;Van Wert
45895;Wapakoneta;OH;Ohio;17930;Auglaize
45896;Waynesfield;OH;Ohio;1839;Allen
45897;Williamstown;OH;Ohio;36;Hancock
45898;Willshire;OH;Ohio;873;Van Wert
45899;Wren;OH;Ohio;110;Van Wert
46001;Alexandria;IN;Indiana;9948;Madison
46011;Anderson;IN;Indiana;17467;Madison
46012;Anderson;IN;Indiana;19394;Madison
46013;Anderson;IN;Indiana;16988;Madison
46016;Anderson;IN;Indiana;17996;Madison
46017;Anderson;IN;Indiana;5827;Madison
46030;Arcadia;IN;Indiana;2813;Hamilton
46031;Atlanta;IN;Indiana;2336;Hamilton
46032;Carmel;IN;Indiana;48853;Hamilton
46033;Carmel;IN;Indiana;38569;Hamilton
46034;Cicero;IN;Indiana;6434;Hamilton
46035;Colfax;IN;Indiana;1082;Clinton
46036;Elwood;IN;Indiana;11850;Madison
46037;Fishers;IN;Indiana;42231;Hamilton
46038;Fishers;IN;Indiana;42524;Hamilton
46039;Forest;IN;Indiana;520;Clinton
46040;Fortville;IN;Indiana;11459;Madison
46041;Frankfort;IN;Indiana;22664;Clinton
46044;Frankton;IN;Indiana;3068;Madison
46045;Goldsmith;IN;Indiana;78;Tipton
46047;Hobbs;IN;Indiana;137;Tipton
46048;Ingalls;IN;Indiana;2191;Madison
46049;Kempton;IN;Indiana;898;Tipton
46050;Kirklin;IN;Indiana;2215;Clinton
46051;Lapel;IN;Indiana;2756;Madison
46052;Lebanon;IN;Indiana;22255;Boone
46055;Mccordsville;IN;Indiana;11934;Hancock
46056;Markleville;IN;Indiana;2347;Madison
46057;Michigantown;IN;Indiana;1251;Clinton
46058;Mulberry;IN;Indiana;2248;Clinton
46060;Noblesville;IN;Indiana;40387;Hamilton
46062;Noblesville;IN;Indiana;35151;Hamilton
46063;Orestes;IN;Indiana;502;Madison
46064;Pendleton;IN;Indiana;17493;Madison
46065;Rossville;IN;Indiana;3499;Clinton
46068;Sharpsville;IN;Indiana;2811;Tipton
46069;Sheridan;IN;Indiana;7415;Hamilton
46070;Summitville;IN;Indiana;2320;Madison
46071;Thorntown;IN;Indiana;3382;Boone
46072;Tipton;IN;Indiana;8683;Tipton
46074;Westfield;IN;Indiana;33114;Hamilton
46075;Whitestown;IN;Indiana;6544;Boone
46076;Windfall;IN;Indiana;1431;Tipton
46077;Zionsville;IN;Indiana;28371;Boone
46103;Amo;IN;Indiana;206;Hendricks
46104;Arlington;IN;Indiana;879;Rush
46105;Bainbridge;IN;Indiana;1877;Putnam
46106;Bargersville;IN;Indiana;6725;Johnson
46107;Beech Grove;IN;Indiana;12914;Marion
46110;Boggstown;IN;Indiana;608;Shelby
46111;Brooklyn;IN;Indiana;185;Morgan
46112;Brownsburg;IN;Indiana;37047;Hendricks
46113;Camby;IN;Indiana;15663;Marion
46115;Carthage;IN;Indiana;1873;Rush
46117;Charlottesville;IN;Indiana;690;Hancock
46118;Clayton;IN;Indiana;4944;Hendricks
46120;Cloverdale;IN;Indiana;5090;Putnam
46121;Coatesville;IN;Indiana;5716;Putnam
46122;Danville;IN;Indiana;16469;Hendricks
46123;Avon;IN;Indiana;35617;Hendricks
46124;Edinburgh;IN;Indiana;8564;Johnson
46125;Eminence;IN;Indiana;5;Morgan
46126;Fairland;IN;Indiana;5217;Shelby
46127;Falmouth;IN;Indiana;217;Rush
46128;Fillmore;IN;Indiana;2000;Putnam
46130;Fountaintown;IN;Indiana;2440;Shelby
46131;Franklin;IN;Indiana;32371;Johnson
46133;Glenwood;IN;Indiana;742;Fayette
46135;Greencastle;IN;Indiana;20800;Putnam
46140;Greenfield;IN;Indiana;39638;Hancock
46142;Greenwood;IN;Indiana;29871;Johnson
46143;Greenwood;IN;Indiana;56217;Johnson
46144;Gwynneville;IN;Indiana;148;Shelby
46146;Homer;IN;Indiana;308;Rush
46147;Jamestown;IN;Indiana;3128;Boone
46148;Knightstown;IN;Indiana;5526;Henry
46149;Lizton;IN;Indiana;2026;Hendricks
46150;Manilla;IN;Indiana;934;Rush
46151;Martinsville;IN;Indiana;31810;Morgan
46155;Mays;IN;Indiana;185;Rush
46156;Milroy;IN;Indiana;1606;Rush
46157;Monrovia;IN;Indiana;4046;Morgan
46158;Mooresville;IN;Indiana;22925;Morgan
46160;Morgantown;IN;Indiana;6535;Brown
46161;Morristown;IN;Indiana;2958;Shelby
46162;Needham;IN;Indiana;472;Johnson
46163;New Palestine;IN;Indiana;12768;Hancock
46164;Nineveh;IN;Indiana;4420;Johnson
46165;North Salem;IN;Indiana;1477;Hendricks
46166;Paragon;IN;Indiana;2101;Morgan
46167;Pittsboro;IN;Indiana;6572;Hendricks
46168;Plainfield;IN;Indiana;34478;Hendricks
46171;Reelsville;IN;Indiana;1732;Putnam
46172;Roachdale;IN;Indiana;2293;Putnam
46173;Rushville;IN;Indiana;10093;Rush
46175;Russellville;IN;Indiana;616;Putnam
46176;Shelbyville;IN;Indiana;27603;Shelby
46180;Stilesville;IN;Indiana;943;Hendricks
46181;Trafalgar;IN;Indiana;4788;Johnson
46182;Waldron;IN;Indiana;1433;Shelby
46183;West Newton;IN;Indiana;15;Marion
46184;Whiteland;IN;Indiana;13508;Johnson
46186;Wilkinson;IN;Indiana;1759;Hancock
46201;Indianapolis;IN;Indiana;29807;Marion
46202;Indianapolis;IN;Indiana;20007;Marion
46203;Indianapolis;IN;Indiana;39227;Marion
46204;Indianapolis;IN;Indiana;8008;Marion
46205;Indianapolis;IN;Indiana;27869;Marion
46208;Indianapolis;IN;Indiana;23081;Marion
46214;Indianapolis;IN;Indiana;24202;Marion
46216;Indianapolis;IN;Indiana;2099;Marion
46217;Indianapolis;IN;Indiana;35190;Marion
46218;Indianapolis;IN;Indiana;27851;Marion
46219;Indianapolis;IN;Indiana;37006;Marion
46220;Indianapolis;IN;Indiana;36731;Marion
46221;Indianapolis;IN;Indiana;26984;Marion
46222;Indianapolis;IN;Indiana;36414;Marion
46224;Indianapolis;IN;Indiana;37464;Marion
46225;Indianapolis;IN;Indiana;6354;Marion
46226;Indianapolis;IN;Indiana;46110;Marion
46227;Indianapolis;IN;Indiana;56614;Marion
46228;Indianapolis;IN;Indiana;15586;Marion
46229;Indianapolis;IN;Indiana;28755;Marion
46231;Indianapolis;IN;Indiana;10312;Marion
46234;Indianapolis;IN;Indiana;27670;Marion
46235;Indianapolis;IN;Indiana;32327;Marion
46236;Indianapolis;IN;Indiana;28147;Marion
46237;Indianapolis;IN;Indiana;38455;Marion
46239;Indianapolis;IN;Indiana;29584;Marion
46240;Indianapolis;IN;Indiana;19706;Marion
46241;Indianapolis;IN;Indiana;31273;Marion
46250;Indianapolis;IN;Indiana;19001;Marion
46254;Indianapolis;IN;Indiana;40603;Marion
46256;Indianapolis;IN;Indiana;23513;Marion
46259;Indianapolis;IN;Indiana;11364;Marion
46260;Indianapolis;IN;Indiana;33215;Marion
46268;Indianapolis;IN;Indiana;25247;Marion
46278;Indianapolis;IN;Indiana;8481;Marion
46280;Indianapolis;IN;Indiana;7490;Hamilton
46290;Indianapolis;IN;Indiana;190;Hamilton
46301;Beverly Shores;IN;Indiana;581;Porter
46303;Cedar Lake;IN;Indiana;14644;Lake
46304;Chesterton;IN;Indiana;24906;Porter
46307;Crown Point;IN;Indiana;62274;Lake
46310;Demotte;IN;Indiana;14063;Jasper
46311;Dyer;IN;Indiana;21627;Lake
46312;East Chicago;IN;Indiana;28448;Lake
46319;Griffith;IN;Indiana;17781;Lake
46320;Hammond;IN;Indiana;13703;Lake
46321;Munster;IN;Indiana;22840;Lake
46322;Highland;IN;Indiana;22743;Lake
46323;Hammond;IN;Indiana;22185;Lake
46324;Hammond;IN;Indiana;22039;Lake
46327;Hammond;IN;Indiana;11631;Lake
46340;Hanna;IN;Indiana;815;LaPorte
46341;Hebron;IN;Indiana;10330;Porter
46342;Hobart;IN;Indiana;30634;Lake
46345;Kingsbury;IN;Indiana;177;LaPorte
46346;Kingsford Heights;IN;Indiana;1319;LaPorte
46347;Kouts;IN;Indiana;4852;Porter
46348;La Crosse;IN;Indiana;1116;LaPorte
46349;Lake Village;IN;Indiana;2838;Newton
46350;La Porte;IN;Indiana;42654;LaPorte
46356;Lowell;IN;Indiana;17822;Lake
46360;Michigan City;IN;Indiana;43684;LaPorte
46365;Mill Creek;IN;Indiana;793;LaPorte
46366;North Judson;IN;Indiana;5690;Starke
46368;Portage;IN;Indiana;38715;Porter
46371;Rolling Prairie;IN;Indiana;3354;LaPorte
46373;Saint John;IN;Indiana;15480;Lake
46374;San Pierre;IN;Indiana;1115;Starke
46375;Schererville;IN;Indiana;23484;Lake
46376;Schneider;IN;Indiana;263;Lake
46377;Shelby;IN;Indiana;287;Lake
46379;Sumava Resorts;IN;Indiana;134;Newton
46381;Thayer;IN;Indiana;92;Newton
46382;Union Mills;IN;Indiana;1705;LaPorte
46383;Valparaiso;IN;Indiana;41698;Porter
46385;Valparaiso;IN;Indiana;39360;Porter
46390;Wanatah;IN;Indiana;3085;LaPorte
46391;Westville;IN;Indiana;10053;LaPorte
46392;Wheatfield;IN;Indiana;7940;Jasper
46393;Wheeler;IN;Indiana;322;Porter
46394;Whiting;IN;Indiana;12358;Lake
46402;Gary;IN;Indiana;6436;Lake
46403;Gary;IN;Indiana;13567;Lake
46404;Gary;IN;Indiana;17014;Lake
46405;Lake Station;IN;Indiana;11455;Lake
46406;Gary;IN;Indiana;9554;Lake
46407;Gary;IN;Indiana;11345;Lake
46408;Gary;IN;Indiana;15728;Lake
46409;Gary;IN;Indiana;7350;Lake
46410;Merrillville;IN;Indiana;38047;Lake
46501;Argos;IN;Indiana;3580;Marshall
46502;Atwood;IN;Indiana;22;Kosciusko
46504;Bourbon;IN;Indiana;3669;Marshall
46506;Bremen;IN;Indiana;9692;Marshall
46507;Bristol;IN;Indiana;9306;Elkhart
46508;Burket;IN;Indiana;158;Kosciusko
46510;Claypool;IN;Indiana;3997;Kosciusko
46511;Culver;IN;Indiana;4254;Fulton
46514;Elkhart;IN;Indiana;41297;Elkhart
46516;Elkhart;IN;Indiana;31960;Elkhart
46517;Elkhart;IN;Indiana;26177;Elkhart
46524;Etna Green;IN;Indiana;2353;Kosciusko
46526;Goshen;IN;Indiana;32513;Elkhart
46528;Goshen;IN;Indiana;27165;Elkhart
46530;Granger;IN;Indiana;31593;St. Joseph
46531;Grovertown;IN;Indiana;1510;Starke
46532;Hamlet;IN;Indiana;1594;Starke
46534;Knox;IN;Indiana;11453;Starke
46536;Lakeville;IN;Indiana;3065;St. Joseph
46537;Lapaz;IN;Indiana;458;Marshall
46538;Leesburg;IN;Indiana;3854;Kosciusko
46539;Mentone;IN;Indiana;2540;Kosciusko
46540;Middlebury;IN;Indiana;11789;Elkhart
46542;Milford;IN;Indiana;4083;Kosciusko
46543;Millersburg;IN;Indiana;3289;Elkhart
46544;Mishawaka;IN;Indiana;31359;St. Joseph
46545;Mishawaka;IN;Indiana;24871;St. Joseph
46550;Nappanee;IN;Indiana;12786;Elkhart
46552;New Carlisle;IN;Indiana;6846;St. Joseph
46553;New Paris;IN;Indiana;3212;Elkhart
46554;North Liberty;IN;Indiana;4963;St. Joseph
46555;North Webster;IN;Indiana;2559;Kosciusko
46556;Notre Dame;IN;Indiana;7269;St. Joseph
46561;Osceola;IN;Indiana;13593;St. Joseph
46562;Pierceton;IN;Indiana;5295;Kosciusko
46563;Plymouth;IN;Indiana;23820;Marshall
46565;Shipshewana;IN;Indiana;8698;LaGrange
46567;Syracuse;IN;Indiana;8608;Kosciusko
46570;Tippecanoe;IN;Indiana;1039;Marshall
46571;Topeka;IN;Indiana;5465;LaGrange
46573;Wakarusa;IN;Indiana;3744;Elkhart
46574;Walkerton;IN;Indiana;9369;St. Joseph
46580;Warsaw;IN;Indiana;21701;Kosciusko
46582;Warsaw;IN;Indiana;13546;Kosciusko
46590;Winona Lake;IN;Indiana;4921;Kosciusko
46595;Wyatt;IN;Indiana;129;St. Joseph
46601;South Bend;IN;Indiana;6004;St. Joseph
46613;South Bend;IN;Indiana;10980;St. Joseph
46614;South Bend;IN;Indiana;30647;St. Joseph
46615;South Bend;IN;Indiana;12919;St. Joseph
46616;South Bend;IN;Indiana;5654;St. Joseph
46617;South Bend;IN;Indiana;9422;St. Joseph
46619;South Bend;IN;Indiana;21775;St. Joseph
46628;South Bend;IN;Indiana;27159;St. Joseph
46635;South Bend;IN;Indiana;6901;St. Joseph
46637;South Bend;IN;Indiana;15251;St. Joseph
46701;Albion;IN;Indiana;8008;Noble
46702;Andrews;IN;Indiana;1999;Huntington
46703;Angola;IN;Indiana;18292;Steuben
46704;Arcola;IN;Indiana;38;Allen
46705;Ashley;IN;Indiana;1676;DeKalb
46706;Auburn;IN;Indiana;18298;DeKalb
46710;Avilla;IN;Indiana;4225;Noble
46711;Berne;IN;Indiana;8308;Adams
46714;Bluffton;IN;Indiana;14852;Wells
46721;Butler;IN;Indiana;4981;DeKalb
46723;Churubusco;IN;Indiana;7878;Whitley
46725;Columbia City;IN;Indiana;23361;Whitley
46730;Corunna;IN;Indiana;1021;DeKalb
46731;Craigville;IN;Indiana;595;Wells
46732;Cromwell;IN;Indiana;3660;Noble
46733;Decatur;IN;Indiana;18715;Adams
46737;Fremont;IN;Indiana;7502;Steuben
46738;Garrett;IN;Indiana;8544;DeKalb
46740;Geneva;IN;Indiana;4333;Adams
46741;Grabill;IN;Indiana;4591;Allen
46742;Hamilton;IN;Indiana;3613;Steuben
46743;Harlan;IN;Indiana;2202;Allen
46745;Hoagland;IN;Indiana;2120;Allen
46746;Howe;IN;Indiana;4695;LaGrange
46747;Hudson;IN;Indiana;2467;Steuben
46748;Huntertown;IN;Indiana;5228;Allen
46750;Huntington;IN;Indiana;26478;Huntington
46755;Kendallville;IN;Indiana;15253;Noble
46759;Keystone;IN;Indiana;382;Wells
